,value,weight
1022,1490000,2.235538142429131
1023,4950000,2.235768610278866
1024,1140000,2.235999078128601
1025,95000,2.236229545978336
1026,3050000,2.236460013828071
1027,550000,2.236690481677806
1028,625000,2.236920949527541
1029,520000,2.2371514173772757
1030,239000,2.237381885227011
1031,2600000,2.237612353076746
1032,229999,2.2378428209264807
1033,1300000,2.238073288776216
1034,585000,2.2383037566259505
1035,825000,2.2385342244756856
1036,280000,2.2387646923254207
1037,725000,2.2389951601751554
1038,300000,2.2392256280248906
1039,375000,2.2394560958746252
1040,310000,2.2396865637243604
1041,375000,2.2399170315740955
1042,1950000,2.24014749942383
1043,400000,2.2403779672735653
1044,550000,2.2406084351233004
1045,270000,2.240838902973035
1046,555000,2.2410693708227702
1047,500000,2.2412998386725054
1048,400000,2.24153030652224
1049,280000,2.241760774371975
1050,80000,2.24199124222171
1051,55000,2.242221710071445
1052,250000,2.24245217792118
1053,250000,2.242682645770915
1054,95000,2.24291311362065
1055,725000,2.243143581470385
1056,320000,2.2433740493201197
1057,1200000,2.243604517169855
1058,160000,2.2438349850195896
1059,790000,2.2440654528693247
1060,1200000,2.24429592071906
1061,175000,2.2445263885687945
1062,950000,2.2447568564185296
1063,340000,2.2449873242682648
1064,825000,2.2452177921179994
1065,3100000,2.2454482599677346
1066,780000,2.2456787278174692
1067,350000,2.2459091956672044
1068,690000,2.2461396635169395
1069,245000,2.246370131366674
1070,790000,2.2466005992164093
1071,680000,2.2468310670661444
1072,540000,2.247061534915879
1073,425000,2.2472920027656142
1074,140000,2.2475224706153494
1075,1100000,2.247752938465084
1076,715000,2.247983406314819
1077,1580000,2.248213874164554
1078,1750000,2.248444342014289
1079,400000,2.248674809864024
1080,1750000,2.248905277713759
1081,1850000,2.249135745563494
1082,114999,2.2493662134132286
1083,950000,2.2495966812629637
1084,310000,2.249827149112699
1085,575000,2.2500576169624336
1086,490000,2.2502880848121687
1087,480000,2.250518552661904
1088,3500000,2.2507490205116385
1089,370000,2.2509794883613736
1090,835000,2.2512099562111088
1091,650000,2.2514404240608434
1092,670000,2.2516708919105786
1093,950000,2.2519013597603132
1094,690000,2.2521318276100484
1095,670000,2.2523622954597835
1096,925000,2.252592763309518
1097,250000,2.2528232311592533
1098,509999,2.253053699008988
1099,520000,2.253284166858723
1100,100000,2.2535146347084583
1101,85000,2.253745102558193
1102,130000,2.253975570407928
1103,950000,2.254206038257663
1104,450000,2.254436506107398
1105,320000,2.254666973957133
1106,480000,2.254897441806868
1107,2490000,2.255127909656603
1108,790000,2.255358377506338
1109,120000,2.2555888453560726
1110,75000,2.2558193132058078
1111,99000,2.256049781055543
1112,1015000,2.2562802489052776
1113,250000,2.2565107167550127
1114,520000,2.2567411846047474
1115,1100000,2.2569716524544825
1116,200000,2.2572021203042176
1117,525000,2.2574325881539528
1118,500000,2.2576630560036874
1119,675000,2.2578935238534226
1120,150000,2.2581239917031573
1121,250000,2.2583544595528924
1122,450000,2.2585849274026275
1123,150000,2.258815395252362
1124,200000,2.2590458631020973
1125,525000,2.259276330951832
1126,60000,2.259506798801567
1127,180000,2.2597372666513023
1128,475000,2.259967734501037
1129,380000,2.260198202350772
1130,285000,2.260428670200507
1131,91200,2.260659138050242
1132,250000,2.260889605899977
1133,400000,2.261120073749712
1134,160000,2.261350541599447
1135,650000,2.261581009449182
1136,409999,2.2618114772989166
1137,425000,2.2620419451486518
1138,250000,2.262272412998387
1139,200000,2.2625028808481216
1140,250000,2.2627333486978567
1141,130000,2.2629638165475914
1142,260000,2.2631942843973265
1143,155000,2.2634247522470616
1144,450000,2.2636552200967963
1145,220000,2.2638856879465314
1146,650000,2.2641161557962666
1147,285000,2.2643466236460013
1148,725000,2.2645770914957364
1149,625000,2.2648075593454715
1150,550000,2.265038027195206
1151,240000,2.2652684950449413
1152,600000,2.265498962894676
1153,350000,2.265729430744411
1154,245000,2.2659598985941463
1155,600000,2.266190366443881
1156,2400000,2.266420834293616
1157,620000,2.2666513021433508
1158,395000,2.266881769993086
1159,635000,2.267112237842821
1160,180000,2.2673427056925557
1161,484999,2.267573173542291
1162,110000,2.267803641392026
1163,150000,2.2680341092417606
1164,400000,2.2682645770914958
1165,200000,2.268495044941231
1166,302000,2.2687255127909656
1167,215000,2.2689559806407007
1168,155000,2.2691864484904354
1169,1000000,2.2694169163401705
1170,550000,2.2696473841899056
1171,200000,2.2698778520396403
1172,750000,2.2701083198893754
1173,90000,2.27033878773911
1174,80000,2.2705692555888453
1175,229999,2.2707997234385804
1176,350000,2.2710301912883155
1177,325000,2.27126065913805
1178,450000,2.2714911269877853
1179,250000,2.27172159483752
1180,225000,2.271952062687255
1181,150000,2.2721825305369903
1182,110000,2.272412998386725
1183,150000,2.27264346623646
1184,165000,2.2728739340861948
1185,610000,2.27310440193593
1186,170000,2.273334869785665
1187,150000,2.2735653376353997
1188,300000,2.273795805485135
1189,375000,2.27402627333487
1190,390000,2.2742567411846046
1191,600000,2.2744872090343398
1192,204999,2.274717676884075
1193,270000,2.2749481447338096
1194,375000,2.2751786125835447
1195,700000,2.2754090804332794
1196,455000,2.2756395482830145
1197,375000,2.2758700161327496
1198,341000,2.2761004839824843
1199,200000,2.2763309518322195
1200,450000,2.276561419681954
1201,170000,2.2767918875316893
1202,1900000,2.2770223553814244
1203,500000,2.277252823231159
1204,819999,2.277483291080894
1205,351000,2.2777137589306293
1206,195000,2.277944226780364
1207,250000,2.278174694630099
1208,120000,2.2784051624798343
1209,180000,2.278635630329569
1210,430000,2.278866098179304
1211,75000,2.2790965660290388
1212,750000,2.279327033878774
1213,60000,2.279557501728509
1214,1500000,2.2797879695782437
1215,390000,2.280018437427979
1216,630000,2.2802489052777135
1217,1085000,2.2804793731274486
1218,190000,2.2807098409771838
1219,550000,2.2809403088269185
1220,200000,2.2811707766766536
1221,165000,2.2814012445263887
1222,260000,2.2816317123761234
1223,151000,2.2818621802258585
1224,780000,2.2820926480755936
1225,175000,2.2823231159253283
1226,170000,2.2825535837750635
1227,210000,2.282784051624798
1228,90000,2.2830145194745333
1229,535000,2.2832449873242684
1230,195000,2.283475455174003
1231,140000,2.283705923023738
1232,350000,2.283936390873473
1233,425000,2.284166858723208
1234,300000,2.284397326572943
1235,340000,2.2846277944226783
1236,250000,2.284858262272413
1237,170000,2.285088730122148
1238,315000,2.2853191979718828
1239,200000,2.285549665821618
1240,300000,2.285780133671353
1241,300000,2.2860106015210877
1242,380000,2.286241069370823
1243,250000,2.2864715372205575
1244,310000,2.2867020050702926
1245,260000,2.2869324729200278
1246,150000,2.2871629407697625
1247,85000,2.2873934086194976
1248,280000,2.2876238764692327
1249,850000,2.2878543443189674
1250,375000,2.2880848121687025
1251,125000,2.2883152800184376
1252,250000,2.2885457478681723
1253,715000,2.2887762157179075
1254,220000,2.289006683567642
1255,110000,2.2892371514173773
1256,150000,2.2894676192671124
1257,300000,2.289698087116847
1258,220000,2.289928554966582
1259,75000,2.290159022816317
1260,100000,2.290389490666052
1261,380000,2.290619958515787
1262,100000,2.290850426365522
1263,480000,2.291080894215257
1264,300000,2.291311362064992
1265,190000,2.2915418299147268
1266,190000,2.291772297764462
1267,650000,2.292002765614197
1268,300000,2.2922332334639317
1269,700000,2.292463701313667
1270,310000,2.2926941691634015
1271,500000,2.2929246370131366
1272,415000,2.2931551048628718
1273,395000,2.2933855727126065
1274,430000,2.2936160405623416
1275,215000,2.2938465084120763
1276,550000,2.2940769762618114
1277,415000,2.2943074441115465
1278,450000,2.294537911961281
1279,285000,2.2947683798110163
1280,580000,2.2949988476607515
1281,300000,2.295229315510486
1282,1200000,2.2954597833602213
1283,78000,2.2956902512099564
1284,65000,2.295920719059691
1285,400000,2.296151186909426
1286,850000,2.296381654759161
1287,450000,2.296612122608896
1288,2500000,2.296842590458631
1289,780000,2.297073058308366
1290,3200000,2.297303526158101
1291,350000,2.2975339940078356
1292,285000,2.2977644618575708
1293,525000,2.297994929707306
1294,550000,2.2982253975570406
1295,580000,2.2984558654067757
1296,75000,2.298686333256511
1297,185000,2.2989168011062455
1298,110000,2.2991472689559806
1299,180000,2.2993777368057158
1300,350000,2.2996082046554505
1301,60000,2.2998386725051856
1302,695000,2.3000691403549203
1303,2700000,2.3002996082046554
1304,135000,2.3005300760543905
1305,640000,2.300760543904125
1306,160000,2.3009910117538603
1307,80000,2.3012214796035955
1308,340000,2.30145194745333
1309,110000,2.3016824153030653
1310,250000,2.3019128831528004
1311,1300000,2.302143351002535
1312,250000,2.30237381885227
1313,450000,2.302604286702005
1314,240000,2.30283475455174
1315,225000,2.303065222401475
1316,275000,2.30329569025121
1317,320000,2.303526158100945
1318,75000,2.3037566259506796
1319,85000,2.3039870938004148
1320,90000,2.30421756165015
1321,85000,2.3044480294998846
1322,350000,2.3046784973496197
1323,355000,2.304908965199355
1324,619000,2.3051394330490895
1325,1700000,2.3053699008988247
1326,55000,2.30560036874856
1327,95000,2.3058308365982945
1328,300000,2.3060613044480296
1329,81000,2.3062917722977643
1330,1000000,2.3065222401474994
1331,925000,2.3067527079972345
1332,450000,2.306983175846969
1333,600000,2.3072136436967043
1334,85000,2.307444111546439
1335,700000,2.307674579396174
1336,486000,2.3079050472459093
1337,400000,2.308135515095644
1338,120000,2.308365982945379
1339,275000,2.308596450795114
1340,580000,2.308826918644849
1341,375000,2.309057386494584
1342,229999,2.309287854344319
1343,110000,2.309518322194054
1344,600000,2.309748790043789
1345,120000,2.3099792578935237
1346,200000,2.310209725743259
1347,450000,2.310440193592994
1348,550000,2.3106706614427286
1349,220000,2.3109011292924637
1350,40000,2.3111315971421984
1351,300000,2.3113620649919335
1352,630000,2.3115925328416687
1353,610000,2.3118230006914033
1354,660000,2.3120534685411385
1355,220000,2.3122839363908736
1356,138000,2.3125144042406083
1357,210000,2.3127448720903434
1358,125000,2.3129753399400785
1359,125000,2.313205807789813
1360,725000,2.3134362756395483
1361,170000,2.313666743489283
1362,1200000,2.313897211339018
1363,70000,2.3141276791887533
1364,100000,2.314358147038488
1365,300000,2.314588614888223
1366,450000,2.3148190827379582
1367,530000,2.315049550587693
1368,100000,2.315280018437428
1369,350000,2.315510486287163
1370,165000,2.315740954136898
1371,475000,2.315971421986633
1372,350000,2.3162018898363677
1373,229999,2.316432357686103
1374,800000,2.316662825535838
1375,475000,2.3168932933855726
1376,425000,2.3171237612353077
1377,660000,2.3173542290850424
1378,610000,2.3175846969347775
1379,240000,2.3178151647845127
1380,70000,2.3180456326342473
1381,550000,2.3182761004839825
1382,100000,2.3185065683337176
1383,350000,2.3187370361834523
1384,200000,2.3189675040331874
1385,720000,2.3191979718829225
1386,350000,2.319428439732657
1387,400000,2.3196589075823923
1388,570000,2.319889375432127
1389,130000,2.320119843281862
1390,210000,2.3203503111315973
1391,800000,2.320580778981332
1392,700000,2.320811246831067
1393,200000,2.321041714680802
1394,495000,2.321272182530537
1395,325000,2.321502650380272
1396,650000,2.3217331182300067
1397,155000,2.321963586079742
1398,75000,2.322194053929477
1399,350000,2.3224245217792117
1400,90000,2.322654989628947
1401,600000,2.322885457478682
1402,400000,2.3231159253284166
1403,370000,2.3233463931781517
1404,50000,2.3235768610278864
1405,125000,2.3238073288776215
1406,1800000,2.3240377967273567
1407,650000,2.3242682645770913
1408,800000,2.3244987324268265
1409,802000,2.324729200276561
1410,2300000,2.3249596681262963
1411,430000,2.3251901359760314
1412,650000,2.325420603825766
1413,170000,2.3256510716755012
1414,450000,2.3258815395252364
1415,250000,2.326112007374971
1416,550000,2.326342475224706
1417,2000000,2.3265729430744413
1418,140000,2.326803410924176
1419,155000,2.327033878773911
1420,120000,2.327264346623646
1421,287000,2.327494814473381
1422,675000,2.327725282323116
1423,235000,2.3279557501728507
1424,300000,2.328186218022586
1425,434999,2.328416685872321
1426,225000,2.3286471537220557
1427,160000,2.328877621571791
1428,600000,2.329108089421526
1429,470000,2.3293385572712606
1430,300000,2.3295690251209957
1431,600000,2.3297994929707304
1432,640000,2.3300299608204655
1433,50000,2.3302604286702007
1434,600000,2.3304908965199354
1435,290000,2.3307213643696705
1436,600000,2.330951832219405
1437,190000,2.3311823000691403
1438,160000,2.3314127679188754
1439,325000,2.33164323576861
1440,200000,2.3318737036183452
1441,2800000,2.3321041714680804
1442,125000,2.332334639317815
1443,155000,2.33256510716755
1444,550000,2.3327955750172853
1445,130000,2.33302604286702
1446,80000,2.333256510716755
1447,500000,2.33348697856649
1448,250000,2.333717446416225
1449,580000,2.33394791426596
1450,60000,2.3341783821156947
1451,300000,2.33440884996543
1452,200000,2.3346393178151645
1453,1200000,2.3348697856648997
1454,350000,2.335100253514635
1455,600000,2.3353307213643695
1456,650000,2.3355611892141046
1457,120000,2.3357916570638397
1458,180000,2.3360221249135744
1459,950000,2.3362525927633095
1460,250999,2.3364830606130447
1461,385000,2.3367135284627794
1462,1250000,2.3369439963125145
1463,165000,2.337174464162249
1464,700000,2.3374049320119843
1465,750000,2.3376353998617194
1466,89999,2.337865867711454
1467,290000,2.3380963355611892
1468,45000,2.338326803410924
1469,675000,2.338557271260659
1470,530000,2.338787739110394
1471,1485000,2.339018206960129
1472,325000,2.339248674809864
1473,400000,2.339479142659599
1474,380000,2.339709610509334
1475,750000,2.339940078359069
1476,390000,2.340170546208804
1477,110000,2.3404010140585387
1478,1825000,2.340631481908274
1479,3256000,2.3408619497580085
1480,370000,2.3410924176077437
1481,210000,2.341322885457479
1482,175000,2.3415533533072135
1483,575000,2.3417838211569486
1484,320000,2.3420142890066837
1485,280000,2.3422447568564184
1486,500000,2.3424752247061535
1487,380000,2.3427056925558887
1488,120000,2.3429361604056234
1489,395000,2.3431666282553585
1490,360000,2.343397096105093
1491,451000,2.3436275639548283
1492,175000,2.3438580318045634
1493,170000,2.344088499654298
1494,100000,2.3443189675040332
1495,150000,2.344549435353768
1496,149000,2.344779903203503
1497,160000,2.345010371053238
1498,434999,2.345240838902973
1499,800000,2.345471306752708
1500,819999,2.345701774602443
1501,163000,2.345932242452178
1502,350000,2.346162710301913
1503,75000,2.346393178151648
1504,180000,2.3466236460013827
1505,675000,2.346854113851118
1506,400000,2.3470845817008525
1507,434999,2.3473150495505877
1508,100000,2.347545517400323
1509,419000,2.3477759852500575
1510,200000,2.3480064530997926
1511,400000,2.3482369209495273
1512,790000,2.3484673887992624
1513,500000,2.3486978566489976
1514,275000,2.3489283244987322
1515,450000,2.3491587923484674
1516,1400000,2.3493892601982025
1517,800000,2.349619728047937
1518,315000,2.3498501958976723
1519,700000,2.3500806637474074
1520,585000,2.350311131597142
1521,350000,2.3505415994468772
1522,495000,2.350772067296612
1523,500000,2.351002535146347
1524,345000,2.351233002996082
1525,500000,2.351463470845817
1526,360000,2.351693938695552
1527,210000,2.3519244065452867
1528,220000,2.352154874395022
1529,250000,2.352385342244757
1530,990000,2.3526158100944916
1531,220000,2.3528462779442267
1532,1800000,2.353076745793962
1533,530000,2.3533072136436965
1534,575000,2.3535376814934317
1535,400000,2.353768149343167
1536,680000,2.3539986171929015
1537,1000000,2.3542290850426366
1538,260000,2.3544595528923713
1539,150000,2.3546900207421064
1540,180000,2.3549204885918416
1541,346000,2.3551509564415762
1542,450000,2.3553814242913114
1543,500000,2.3556118921410465
1544,700000,2.355842359990781
1545,280000,2.3560728278405163
1546,475000,2.3563032956902514
1547,300000,2.356533763539986
1548,200999,2.3567642313897212
1549,200000,2.356994699239456
1550,210000,2.357225167089191
1551,160000,2.357455634938926
1552,175000,2.357686102788661
1553,320000,2.357916570638396
1554,110000,2.3581470384881307
1555,300000,2.358377506337866
1556,700000,2.358607974187601
1557,135000,2.3588384420373356
1558,500000,2.3590689098870707
1559,550000,2.359299377736806
1560,1050000,2.3595298455865406
1561,500000,2.3597603134362757
1562,180000,2.359990781286011
1563,170000,2.3602212491357455
1564,484999,2.3604517169854806
1565,150000,2.3606821848352153
1566,380000,2.3609126526849504
1567,480000,2.3611431205346856
1568,135000,2.3613735883844202
1569,290000,2.3616040562341554
1570,350000,2.36183452408389
1571,110000,2.362064991933625
1572,70000,2.3622954597833603
1573,300000,2.362525927633095
1574,180000,2.36275639548283
1575,300000,2.3629868633325652
1576,509000,2.3632173311823
1577,650000,2.363447799032035
1578,450000,2.36367826688177
1579,170000,2.363908734731505
1580,210000,2.36413920258124
1581,360000,2.3643696704309747
1582,495000,2.36460013828071
1583,105000,2.364830606130445
1584,270000,2.3650610739801796
1585,130000,2.3652915418299147
1586,700000,2.3655220096796494
1587,400000,2.3657524775293846
1588,250000,2.3659829453791197
1589,325000,2.3662134132288544
1590,69000,2.3664438810785895
1591,1380000,2.3666743489283246
1592,90000,2.3669048167780593
1593,1000000,2.3671352846277944
1594,145000,2.3673657524775296
1595,250000,2.3675962203272642
1596,256000,2.3678266881769994
1597,70000,2.368057156026734
1598,50000,2.368287623876469
1599,240000,2.3685180917262043
1600,97000,2.368748559575939
1601,130000,2.368979027425674
1602,199000,2.3692094952754092
1603,125000,2.369439963125144
1604,420000,2.369670430974879
1605,525000,2.369900898824614
1606,125000,2.370131366674349
1607,325000,2.370361834524084
1608,330000,2.3705923023738187
1609,110000,2.370822770223554
1610,450000,2.371053238073289
1611,85000,2.3712837059230236
1612,229999,2.3715141737727587
1613,250000,2.3717446416224934
1614,650000,2.3719751094722286
1615,600000,2.3722055773219637
1616,650000,2.3724360451716984
1617,750000,2.3726665130214335
1618,850000,2.3728969808711686
1619,315000,2.3731274487209033
1620,415000,2.3733579165706384
1621,640000,2.3735883844203736
1622,780000,2.3738188522701082
1623,2595000,2.3740493201198434
1624,850000,2.374279787969578
1625,900000,2.374510255819313
1626,1150000,2.3747407236690483
1627,75000,2.374971191518783
1628,215000,2.375201659368518
1629,130000,2.375432127218253
1630,400000,2.375662595067988
1631,550000,2.375893062917723
1632,245000,2.3761235307674577
1633,320000,2.376353998617193
1634,730000,2.376584466466928
1635,120000,2.3768149343166627
1636,950000,2.377045402166398
1637,350000,2.377275870016133
1638,100000,2.3775063378658676
1639,350000,2.3777368057156028
1640,80000,2.3779672735653374
1641,370000,2.3781977414150726
1642,160000,2.3784282092648077
1643,130000,2.3786586771145424
1644,250000,2.3788891449642775
1645,270000,2.379119612814012
1646,2600000,2.3793500806637473
1647,160000,2.3795805485134824
1648,229999,2.379811016363217
1649,750000,2.3800414842129523
1650,195000,2.3802719520626874
1651,320000,2.380502419912422
1652,1100000,2.380732887762157
1653,270000,2.3809633556118923
1654,300000,2.381193823461627
1655,200000,2.381424291311362
1656,120000,2.381654759161097
1657,95000,2.381885227010832
1658,400000,2.382115694860567
1659,229999,2.3823461627103018
1660,430000,2.382576630560037
1661,300000,2.382807098409772
1662,350000,2.3830375662595067
1663,450000,2.383268034109242
1664,200000,2.383498501958977
1665,250000,2.3837289698087116
1666,368000,2.3839594376584468
1667,368000,2.3841899055081814
1668,650000,2.3844203733579166
1669,150000,2.3846508412076517
1670,180000,2.3848813090573864
1671,525000,2.3851117769071215
1672,350000,2.385342244756856
1673,850000,2.3855727126065913
1674,350000,2.3858031804563264
1675,75000,2.386033648306061
1676,160000,2.3862641161557963
1677,500000,2.3864945840055314
1678,130000,2.386725051855266
1679,350000,2.386955519705001
1680,70000,2.3871859875547363
1681,750000,2.387416455404471
1682,450000,2.387646923254206
1683,430000,2.387877391103941
1684,260000,2.388107858953676
1685,370000,2.388338326803411
1686,229999,2.3885687946531458
1687,140000,2.388799262502881
1688,700000,2.3890297303526156
1689,545000,2.3892601982023507
1690,200000,2.389490666052086
1691,500000,2.3897211339018205
1692,70000,2.3899516017515556
1693,580000,2.3901820696012908
1694,160000,2.3904125374510254
1695,450000,2.3906430053007606
1696,160000,2.3908734731504957
1697,760000,2.3911039410002304
1698,300000,2.3913344088499655
1699,50000,2.3915648766997
1700,800000,2.3917953445494353
1701,680000,2.3920258123991704
1702,85000,2.392256280248905
1703,1300000,2.3924867480986403
1704,500000,2.392717215948375
1705,3500000,2.39294768379811
1706,145000,2.393178151647845
1707,300000,2.39340861949758
1708,600000,2.393639087347315
1709,400000,2.39386955519705
1710,130000,2.394100023046785
1711,45000,2.39433049089652
1712,641000,2.394560958746255
1713,650000,2.3947914265959898
1714,784000,2.395021894445725
1715,635000,2.3952523622954596
1716,1000000,2.3954828301451947
1717,495000,2.39571329799493
1718,324000,2.3959437658446645
1719,2100000,2.3961742336943996
1720,200000,2.3964047015441348
1721,320000,2.3966351693938694
1722,300000,2.3968656372436046
1723,180000,2.3970961050933397
1724,500000,2.3973265729430744
1725,305000,2.3975570407928095
1726,125000,2.397787508642544
1727,800000,2.3980179764922793
1728,420000,2.3982484443420145
1729,875000,2.398478912191749
1730,580000,2.3987093800414843
1731,350000,2.398939847891219
1732,120000,2.399170315740954
1733,150000,2.399400783590689
1734,650000,2.399631251440424
1735,225000,2.399861719290159
1736,400000,2.400092187139894
1737,250000,2.400322654989629
1738,120000,2.400553122839364
1739,250000,2.400783590689099
1740,175000,2.4010140585388338
1741,450000,2.401244526388569
1742,590000,2.4014749942383036
1743,225000,2.4017054620880387
1744,900000,2.401935929937774
1745,375000,2.4021663977875085
1746,320000,2.4023968656372436
1747,525000,2.4026273334869783
1748,650000,2.4028578013367135
1749,575000,2.4030882691864486
1750,355000,2.4033187370361833
1751,470000,2.4035492048859184
1752,221000,2.4037796727356535
1753,195000,2.404010140585388
1754,90000,2.4042406084351233
1755,580000,2.4044710762848585
1756,325000,2.404701544134593
1757,495000,2.4049320119843283
1758,290000,2.405162479834063
1759,375000,2.405392947683798
1760,211000,2.405623415533533
1761,270000,2.405853883383268
1762,70000,2.406084351233003
1763,225000,2.4063148190827377
1764,420000,2.406545286932473
1765,280000,2.406775754782208
1766,400000,2.4070062226319426
1767,850000,2.4072366904816778
1768,550000,2.407467158331413
1769,550000,2.4076976261811476
1770,1000000,2.4079280940308827
1771,350000,2.408158561880618
1772,350000,2.4083890297303525
1773,170000,2.4086194975800876
1774,828999,2.4088499654298223
1775,1119000,2.4090804332795575
1776,746000,2.4093109011292926
1777,1030000,2.4095413689790273
1778,1334000,2.4097718368287624
1779,811999,2.4100023046784975
1780,1331000,2.410232772528232
1781,852000,2.4104632403779673
1782,45000,2.4106937082277025
1783,430000,2.410924176077437
1784,140000,2.4111546439271723
1785,830000,2.411385111776907
1786,409999,2.411615579626642
1787,190000,2.411846047476377
1788,200000,2.412076515326112
1789,120000,2.412306983175847
1790,850000,2.4125374510255817
1791,95000,2.412767918875317
1792,213000,2.412998386725052
1793,660000,2.4132288545747866
1794,415000,2.4134593224245218
1795,1100000,2.413689790274257
1796,650000,2.4139202581239916
1797,969999,2.4141507259737267
1798,1250000,2.414381193823462
1799,715000,2.4146116616731965
1800,715000,2.4148421295229316
1801,565000,2.4150725973726663
1802,615000,2.4153030652224015
1803,199000,2.4155335330721366
1804,325000,2.4157640009218713
1805,409999,2.4159944687716064
1806,500000,2.416224936621341
1807,225000,2.416455404471076
1808,135000,2.4166858723208113
1809,750000,2.416916340170546
1810,155000,2.417146808020281
1811,335000,2.4173772758700163
1812,114999,2.417607743719751
1813,699000,2.417838211569486
1814,110000,2.418068679419221
1815,300000,2.418299147268956
1816,700000,2.418529615118691
1817,700000,2.4187600829684257
1818,210000,2.418990550818161
1819,600000,2.419221018667896
1820,180000,2.4194514865176306
1821,220000,2.4196819543673658
1822,70000,2.4199124222171005
1823,950000,2.4201428900668356
1824,800000,2.4203733579165707
1825,700000,2.4206038257663054
1826,265000,2.4208342936160405
1827,175000,2.4210647614657756
1828,260000,2.4212952293155103
1829,950000,2.4215256971652455
1830,250000,2.4217561650149806
1831,630000,2.4219866328647153
1832,35000,2.4222171007144504
1833,450000,2.422447568564185
1834,3800000,2.42267803641392
1835,1580000,2.4229085042636553
1836,4950000,2.42313897211339
1837,535000,2.423369439963125
1838,225000,2.4235999078128603
1839,550000,2.423830375662595
1840,670000,2.42406084351233
1841,625000,2.424291311362065
1842,520000,2.4245217792118
1843,239000,2.424752247061535
1844,2600000,2.4249827149112697
1845,750000,2.425213182761005
1846,229999,2.42544365061074
1847,1300000,2.4256741184604746
1848,80000,2.4259045863102098
1849,385000,2.4261350541599445
1850,760000,2.4263655220096796
1851,600000,2.4265959898594147
1852,330000,2.4268264577091494
1853,150000,2.4270569255588845
1854,105000,2.4272873934086197
1855,185000,2.4275178612583543
1856,260000,2.4277483291080895
1857,450000,2.4279787969578246
1858,500000,2.4282092648075593
1859,260000,2.4284397326572944
1860,265000,2.428670200507029
1861,800000,2.428900668356764
1862,869999,2.4291311362064993
1863,690000,2.429361604056234
1864,825000,2.429592071905969
1865,160000,2.429822539755704
1866,300000,2.430053007605439
1867,100000,2.430283475455174
1868,530000,2.4305139433049088
1869,360000,2.430744411154644
1870,220000,2.430974879004379
1871,178000,2.4312053468541137
1872,515000,2.431435814703849
1873,300000,2.431666282553584
1874,105000,2.4318967504033187
1875,185000,2.432127218253054
1876,150000,2.4323576861027885
1877,260000,2.4325881539525236
1878,450000,2.4328186218022587
1879,500000,2.4330490896519934
1880,260000,2.4332795575017285
1881,265000,2.433510025351463
1882,750000,2.4337404932011983
1883,800000,2.4339709610509335
1884,869999,2.434201428900668
1885,950000,2.4344318967504033
1886,690000,2.4346623646001384
1887,825000,2.434892832449873
1888,170000,2.435123300299608
1889,160000,2.4353537681493433
1890,300000,2.435584235999078
1891,315000,2.435814703848813
1892,90000,2.436045171698548
1893,100000,2.436275639548283
1894,65000,2.436506107398018
1895,312000,2.436736575247753
1896,700000,2.436967043097488
1897,150000,2.4371975109472226
1898,450000,2.4374279787969577
1899,229999,2.437658446646693
1900,111000,2.437888914496428
1901,250000,2.4381193823461627
1902,750000,2.438349850195898
1903,774000,2.4385803180456325
1904,711000,2.4388107858953676
1905,600000,2.4390412537451027
1906,455000,2.4392717215948374
1907,225000,2.4395021894445725
1908,650000,2.439732657294307
1909,200000,2.4399631251440423
1910,875000,2.4401935929937775
1911,750000,2.440424060843512
1912,725000,2.4406545286932473
1913,100000,2.4408849965429824
1914,1100000,2.441115464392717
1915,2700000,2.441345932242452
1916,280000,2.4415764000921873
1917,150000,2.441806867941922
1918,200000,2.442037335791657
1919,148000,2.442267803641392
1920,254999,2.442498271491127
1921,360000,2.442728739340862
1922,95000,2.442959207190597
1923,185000,2.443189675040332
1924,185000,2.4434201428900666
1925,300000,2.4436506107398017
1926,800000,2.443881078589537
1927,60000,2.4441115464392715
1928,80000,2.4443420142890067
1929,500000,2.444572482138742
1930,250000,2.4448029499884765
1931,250000,2.4450334178382116
1932,125000,2.4452638856879467
1933,100000,2.4454943535376814
1934,480000,2.4457248213874165
1935,320000,2.445955289237151
1936,130000,2.4461857570868863
1937,57000,2.4464162249366215
1938,75000,2.446646692786356
1939,60000,2.4468771606360913
1940,125000,2.447107628485826
1941,105000,2.447338096335561
1942,125000,2.4475685641852962
1943,69000,2.447799032035031
1944,130000,2.448029499884766
1945,630000,2.448259967734501
1946,330000,2.448490435584236
1947,340000,2.448720903433971
1948,60000,2.448951371283706
1949,550000,2.449181839133441
1950,480000,2.449412306983176
1951,315000,2.4496427748329106
1952,165000,2.4498732426826457
1953,170000,2.450103710532381
1954,550000,2.4503341783821155
1955,465000,2.4505646462318507
1956,120000,2.4507951140815853
1957,220000,2.4510255819313205
1958,180000,2.4512560497810556
1959,150000,2.4514865176307907
1960,520000,2.4517169854805254
1961,430000,2.4519474533302605
1962,300000,2.4521779211799952
1963,1000000,2.4524083890297304
1964,725000,2.4526388568794655
1965,500000,2.4528693247292
1966,250000,2.4530997925789353
1967,700000,2.45333026042867
1968,185000,2.453560728278405
1969,200000,2.4537911961281402
1970,315000,2.454021663977875
1971,1100000,2.45425213182761
1972,52000,2.454482599677345
1973,600000,2.45471306752708
1974,1700000,2.454943535376815
1975,451000,2.45517400322655
1976,370000,2.455404471076285
1977,2700000,2.45563493892602
